Ente,IdVigneto,Codice,NomeVigneto,Infection,2025-07-10,2025-07-11,2025-07-12,2025-07-13,2025-07-14,2025-07-15,2025-07-16
9.0,17021,RSSPB07,Sau - R3 Sopra,Oidium,33%,34%,35%,32%,25%,29%,43%
9.0,17021,RSSPB07,Sau - R3 Sopra,Peronospora,67%,66%,65%,68%,75%,71%,57%
40.0,17050,GIGMER08,Mer-Montanuovo,Oidium,35%,30%,26%,24%,31%,40%,48%
40.0,17050,GIGMER08,Mer-Montanuovo,Peronospora,65%,70%,74%,76%,69%,60%,52%
9.0,17099,RSSMAL08,Mal - Rudere,Oidium,30%,27%,45%,26%,25%,30%,25%
9.0,17099,RSSMAL08,Mal - Rudere,Peronospora,70%,73%,55%,74%,75%,70%,75%
9.0,17124,RSSPB09,Pb - Rudere Alto,Oidium,30%,36%,35%,47%,45%,44%,43%
9.0,17124,RSSPB09,Pb - Rudere Alto,Peronospora,70%,64%,65%,53%,55%,56%,57%
40.0,17139,GIGPINB05,Pb-Montanuovo,Oidium,30%,32%,32%,38%,42%,52%,49%
40.0,17139,GIGPINB05,Pb-Montanuovo,Peronospora,70%,68%,68%,62%,58%,48%,51%
9.0,17142,RSSFR10,ToFr - SanFloriano Rudere Basso,Oidium,34%,23%,17%,22%,23%,27%,25%
9.0,17142,RSSFR10,ToFr - SanFloriano Rudere Basso,Peronospora,66%,77%,83%,78%,77%,73%,75%
9.0,17165,RSSPB18,Pb -  Rudere Basso,Oidium,32%,38%,44%,31%,37%,43%,37%
9.0,17165,RSSPB18,Pb -  Rudere Basso,Peronospora,68%,62%,56%,69%,63%,57%,63%
40.0,17179,ABERVER10,Ver-Nimis2 Estirpato 2017,Oidium,26%,26%,30%,44%,46%,51%,49%
40.0,17179,ABERVER10,Ver-Nimis2 Estirpato 2017,Peronospora,74%,74%,70%,56%,54%,49%,51%
40.0,17184,ABERSV01,Sv-Nimis,Oidium,29%,29%,30%,40%,40%,51%,50%
40.0,17184,ABERSV01,Sv-Nimis,Peronospora,71%,71%,70%,60%,60%,49%,50%
40.0,17190,ABERVER06,Ver - Casa,Oidium,41%,32%,30%,34%,34%,46%,47%
40.0,17190,ABERVER06,Ver - Casa,Peronospora,59%,68%,70%,66%,66%,54%,53%
9.0,17196,RSSPB19,Pb - SanFloriano ,Oidium,38%,33%,22%,13%,15%,15%,34%
9.0,17196,RSSPB19,Pb - SanFloriano ,Peronospora,62%,67%,78%,87%,85%,85%,66%
42.0,17198,COMPIC02,Pic - Sottocasa,Oidium,34%,33%,21%,14%,14%,12%,32%
42.0,17198,COMPIC02,Pic - Sottocasa,Peronospora,66%,67%,79%,86%,86%,88%,68%
42.0,17202,COMSV05,Sv-ExPinotGrigio,Oidium,37%,31%,14%,8%,11%,10%,30%
42.0,17202,COMSV05,Sv-ExPinotGrigio,Peronospora,63%,69%,86%,92%,89%,90%,70%
42.0,17205,COMFRI01,ToFr-Cjucule,Oidium,39%,33%,15%,13%,9%,11%,30%
42.0,17205,COMFRI01,ToFr-Cjucule,Peronospora,61%,67%,85%,87%,91%,89%,70%
40.0,17215,ABERRF02,Ref-Motta,Oidium,43%,33%,31%,31%,33%,45%,45%
40.0,17215,ABERRF02,Ref-Motta,Peronospora,57%,67%,69%,69%,67%,55%,55%
42.0,17227,COMMAL03,Mal-Cjucule,Oidium,33%,32%,17%,10%,11%,10%,30%
42.0,17227,COMMAL03,Mal-Cjucule,Peronospora,67%,68%,83%,90%,89%,90%,70%
40.0,17232,ABERMR01,Mer-Motta,Oidium,45%,34%,30%,31%,33%,42%,43%
40.0,17232,ABERMR01,Mer-Motta,Peronospora,55%,66%,70%,69%,67%,58%,57%
40.0,17237,ABERVER03,Ver-LisCampanellis,Oidium,36%,31%,28%,37%,38%,49%,45%
40.0,17237,ABERVER03,Ver-LisCampanellis,Peronospora,64%,69%,72%,63%,62%,51%,55%
40.0,17266,ABERCF01,Cf-Motta,Oidium,29%,27%,29%,32%,35%,46%,44%
40.0,17266,ABERCF01,Cf-Motta,Peronospora,71%,73%,71%,68%,65%,54%,56%
40.0,17371,ABERVER08,Ver-GildoAlto,Oidium,30%,32%,28%,34%,39%,47%,48%
40.0,17371,ABERVER08,Ver-GildoAlto,Peronospora,70%,68%,72%,66%,61%,53%,52%
42.0,17381,COMCHA01,Ch-Sotlamont,Oidium,25%,27%,23%,29%,23%,31%,33%
42.0,17381,COMCHA01,Ch-Sotlamont,Peronospora,75%,73%,77%,71%,77%,69%,67%
40.0,17386,ABERVER07,Ver-GildoBasso,Oidium,31%,26%,25%,31%,27%,36%,39%
40.0,17386,ABERVER07,Ver-GildoBasso,Peronospora,69%,74%,75%,69%,73%,64%,61%
40.0,17387,ABERCH01,Ch-Affitto,Oidium,31%,26%,25%,31%,27%,36%,39%
40.0,17387,ABERCH01,Ch-Affitto,Peronospora,69%,74%,75%,69%,73%,64%,61%
40.0,17396,BDVTC02,ToFr-Modolett,Oidium,26%,40%,35%,42%,45%,42%,42%
40.0,17396,BDVTC02,ToFr-Modolett,Peronospora,74%,60%,65%,58%,55%,58%,58%
9.0,17540,RSSCHA20,Cha - Belvedere Sotto,Oidium,34%,27%,20%,27%,25%,23%,29%
9.0,17540,RSSCHA20,Cha - Belvedere Sotto,Peronospora,66%,73%,80%,73%,75%,77%,71%
9.0,17559,RSSCHA21,Cha - Belvedere Sopra,Oidium,24%,26%,39%,42%,31%,27%,37%
9.0,17559,RSSCHA21,Cha - Belvedere Sopra,Peronospora,76%,74%,61%,58%,69%,73%,63%
42.0,17568,COMFRI02,ToFr-Sotlamont,Oidium,26%,19%,33%,41%,35%,37%,28%
42.0,17568,COMFRI02,ToFr-Sotlamont,Peronospora,74%,81%,67%,59%,65%,63%,72%
40.0,17570,BDVPG01,Pg-Modolet,Oidium,21%,24%,17%,19%,21%,24%,33%
40.0,17570,BDVPG01,Pg-Modolet,Peronospora,79%,76%,83%,81%,79%,76%,67%
40.0,17575,BDVPB01,Pb-Modolet,Oidium,13%,20%,19%,24%,42%,45%,27%
40.0,17575,BDVPB01,Pb-Modolet,Peronospora,87%,80%,81%,76%,58%,55%,73%
9.0,17702,RSSPG28,Rib - Vecchia Bosco,Oidium,39%,31%,28%,32%,39%,35%,39%
9.0,17702,RSSPG28,Rib - Vecchia Bosco,Peronospora,61%,69%,72%,68%,61%,65%,61%
40.0,17868,BDVTC03,ToFr-Modolet,Oidium,30%,35%,42%,43%,54%,45%,42%
40.0,17868,BDVTC03,ToFr-Modolet,Peronospora,70%,65%,58%,57%,46%,55%,58%
40.0,18215,BDVMR01,Mer-Fratta,Oidium,53%,47%,50%,47%,52%,47%,49%
40.0,18215,BDVMR01,Mer-Fratta,Peronospora,47%,53%,50%,53%,48%,53%,51%
40.0,18216,BDVMR02,Mer-Fratta1,Oidium,55%,49%,50%,54%,53%,55%,50%
40.0,18216,BDVMR02,Mer-Fratta1,Peronospora,45%,51%,50%,46%,47%,45%,50%
40.0,18233,BDVCF01,Cf-Fratta,Oidium,37%,33%,18%,23%,16%,17%,22%
40.0,18233,BDVCF01,Cf-Fratta,Peronospora,63%,67%,82%,77%,84%,83%,78%
40.0,18243,BDVCAR01,Car-Fratta01,Oidium,39%,34%,22%,25%,18%,17%,19%
40.0,18243,BDVCAR01,Car-Fratta01,Peronospora,61%,66%,78%,75%,82%,83%,81%
40.0,18254,BDVMR03,Mer-Fratta2,Oidium,32%,41%,45%,34%,35%,45%,40%
40.0,18254,BDVMR03,Mer-Fratta2,Peronospora,68%,59%,55%,66%,65%,55%,60%
40.0,18262,BDVCAR02,Car-Fratta02,Oidium,59%,56%,51%,44%,43%,44%,41%
40.0,18262,BDVCAR02,Car-Fratta02,Peronospora,41%,44%,49%,56%,57%,56%,59%
40.0,18268,BDVCF02,Cf-Fratta1,Oidium,29%,35%,47%,45%,39%,38%,46%
40.0,18268,BDVCF02,Cf-Fratta1,Peronospora,71%,65%,53%,55%,61%,62%,54%
9.0,18292,RSSSV25,Cha - Agriturismo,Oidium,34%,31%,28%,28%,34%,27%,27%
9.0,18292,RSSSV25,Cha - Agriturismo,Peronospora,66%,69%,72%,72%,66%,73%,73%
42.0,18303,COMMER03,Mer-Gondolo,Oidium,35%,29%,29%,34%,40%,31%,28%
42.0,18303,COMMER03,Mer-Gondolo,Peronospora,65%,71%,71%,66%,60%,69%,72%
42.0,18338,COMCABS01,Csv - Gondolo Estirpo 2014,Oidium,34%,24%,11%,10%,9%,14%,14%
42.0,18338,COMCABS01,Csv - Gondolo Estirpo 2014,Peronospora,66%,76%,89%,90%,91%,86%,86%
42.0,18427,COMCABS03,CabSau - Bosco Gondolo,Oidium,42%,31%,37%,35%,40%,43%,32%
42.0,18427,COMCABS03,CabSau - Bosco Gondolo,Peronospora,58%,69%,63%,65%,60%,57%,68%
40.0,18445,BDVSV01,Sv-Fratta,Oidium,36%,36%,28%,28%,19%,19%,34%
40.0,18445,BDVSV01,Sv-Fratta,Peronospora,64%,64%,72%,72%,81%,81%,66%
40.0,18446,BDVREF01,Ref-Fratta,Oidium,34%,46%,42%,38%,36%,31%,37%
40.0,18446,BDVREF01,Ref-Fratta,Peronospora,66%,54%,58%,62%,64%,69%,63%
40.0,18447,BDVMAL01,Mal-Versa Giovane,Oidium,36%,33%,36%,29%,32%,37%,35%
40.0,18447,BDVMAL01,Mal-Versa Giovane,Peronospora,64%,67%,64%,71%,68%,63%,65%
42.0,18534,COMCABS04,CabSau - Gondolo,Oidium,47%,38%,39%,36%,39%,36%,32%
42.0,18534,COMCABS04,CabSau - Gondolo,Peronospora,53%,62%,61%,64%,61%,64%,68%
40.0,18570,,Mal-Versa1,Oidium,25%,33%,33%,37%,39%,34%,28%
40.0,18570,,Mal-Versa1,Peronospora,75%,67%,67%,63%,61%,66%,72%
42.0,18975,COMREF01,RefDPR-Gondolo,Oidium,37%,34%,18%,24%,17%,17%,25%
42.0,18975,COMREF01,RefDPR-Gondolo,Peronospora,63%,66%,82%,76%,83%,83%,75%
42.0,19011,COMFRI03,ToFr - SanMauro Estirpo 2015,Oidium,33%,39%,43%,30%,36%,43%,37%
42.0,19011,COMFRI03,ToFr - SanMauro Estirpo 2015,Peronospora,67%,61%,57%,70%,64%,57%,63%
42.0,19085,COMPING03,Pg - Vecchio SanMauro,Oidium,40%,42%,46%,43%,42%,50%,43%
42.0,19085,COMPING03,Pg - Vecchio SanMauro,Peronospora,60%,58%,54%,57%,58%,50%,57%
42.0,19260,COMCABS02,Csv-SanMauro,Oidium,28%,30%,20%,23%,23%,17%,15%
42.0,19260,COMCABS02,Csv-SanMauro,Peronospora,72%,70%,80%,77%,77%,83%,85%
42.0,19261,COMPING02,Pg - 2014 SanMauro,Oidium,27%,30%,22%,22%,22%,13%,16%
42.0,19261,COMPING02,Pg - 2014 SanMauro,Peronospora,73%,70%,78%,78%,78%,87%,84%
42.0,19287,DANincolto,Rib 2016 - Potocco,Oidium,32%,41%,37%,26%,27%,29%,37%
42.0,19287,DANincolto,Rib 2016 - Potocco,Peronospora,68%,59%,63%,74%,73%,71%,63%
43.0,19315,DANPG01,Pg-Potocco,Oidium,21%,29%,35%,29%,31%,39%,42%
43.0,19315,DANPG01,Pg-Potocco,Peronospora,79%,71%,65%,71%,69%,61%,58%
43.0,19316,DANFR01,ToFr-Potocco,Oidium,26%,21%,32%,33%,37%,41%,37%
43.0,19316,DANFR01,ToFr-Potocco,Peronospora,74%,79%,68%,67%,63%,59%,63%
43.0,19371,DANPB01,Pb-Potocco,Oidium,24%,20%,27%,26%,21%,27%,21%
43.0,19371,DANPB01,Pb-Potocco,Peronospora,76%,80%,73%,74%,79%,73%,79%
43.0,19376,DANRB02,Rib-Letizie,Oidium,29%,31%,28%,32%,37%,36%,32%
43.0,19376,DANRB02,Rib-Letizie,Peronospora,71%,69%,72%,68%,63%,64%,68%
43.0,19378,DANSV02,Sv-Letizie,Oidium,28%,38%,25%,19%,13%,9%,19%
43.0,19378,DANSV02,Sv-Letizie,Peronospora,72%,62%,75%,81%,87%,91%,81%
43.0,19386,DANCH01,Ch-Letizie,Oidium,20%,26%,24%,14%,9%,11%,17%
43.0,19386,DANCH01,Ch-Letizie,Peronospora,80%,74%,76%,86%,91%,89%,83%
43.0,19388,DANMR09,Mer-Letizie,Oidium,38%,28%,25%,23%,24%,27%,26%
43.0,19388,DANMR09,Mer-Letizie,Peronospora,62%,72%,75%,77%,76%,73%,74%
43.0,19396,DANCS01,Csv-Letizie,Oidium,33%,40%,14%,18%,16%,16%,18%
43.0,19396,DANCS01,Csv-Letizie,Peronospora,67%,60%,86%,82%,84%,84%,82%
43.0,19414,DANPG03,Pg-K2,Oidium,42%,39%,25%,26%,27%,42%,41%
43.0,19414,DANPG03,Pg-K2,Peronospora,58%,61%,75%,74%,73%,58%,59%
43.0,19425,DANCF02,Cf - K2,Oidium,30%,29%,27%,28%,32%,42%,48%
43.0,19425,DANCF02,Cf - K2,Peronospora,70%,71%,73%,72%,68%,58%,52%
43.0,19438,DANVER03,Ver-Monico1,Oidium,36%,35%,43%,38%,39%,42%,42%
43.0,19438,DANVER03,Ver-Monico1,Peronospora,64%,65%,57%,62%,61%,58%,58%
43.0,19447,DANPB03,Pb-Monico,Oidium,53%,44%,39%,42%,49%,60%,53%
43.0,19447,DANPB03,Pb-Monico,Peronospora,47%,56%,61%,58%,51%,40%,47%
43.0,19454,DANMT03,Muller-Monico,Oidium,29%,26%,18%,21%,21%,23%,18%
43.0,19454,DANMT03,Muller-Monico,Peronospora,71%,74%,82%,79%,79%,77%,82%
43.0,19485,DANMAL02,Mal-Monico,Oidium,26%,23%,23%,22%,19%,22%,27%
43.0,19485,DANMAL02,Mal-Monico,Peronospora,74%,77%,77%,78%,81%,78%,73%
43.0,19585,DANVER04,Ver+Pic-Monico,Oidium,34%,35%,33%,42%,51%,45%,51%
43.0,19585,DANVER04,Ver+Pic-Monico,Peronospora,66%,65%,67%,58%,49%,55%,49%
43.0,19623,DANCS03,Cf+Sv-Monico,Oidium,28%,32%,30%,49%,35%,43%,33%
43.0,19623,DANCS03,Cf+Sv-Monico,Peronospora,72%,68%,70%,51%,65%,57%,67%
43.0,19642,DANVER05,Ver-Monico,Oidium,32%,35%,48%,54%,52%,50%,50%
43.0,19642,DANVER05,Ver-Monico,Peronospora,68%,65%,52%,46%,48%,50%,50%
43.0,19645,DANMR10,Mer-DietroVilla,Oidium,48%,36%,43%,48%,53%,60%,51%
43.0,19645,DANMR10,Mer-DietroVilla,Peronospora,52%,64%,57%,52%,47%,40%,49%
43.0,19698,DANSC03,Sch-Vlila,Oidium,33%,28%,19%,8%,16%,15%,28%
43.0,19698,DANSC03,Sch-Vlila,Peronospora,67%,72%,81%,92%,84%,85%,72%
43.0,19723,DANPN02,Pn-Villa,Oidium,30%,31%,21%,8%,17%,14%,25%
43.0,19723,DANPN02,Pn-Villa,Peronospora,70%,69%,79%,92%,83%,86%,75%
43.0,19731,DANMR01,Mer - Sottomonte EST,Oidium,35%,29%,17%,8%,11%,11%,30%
43.0,19731,DANMR01,Mer - Sottomonte EST,Peronospora,65%,71%,83%,92%,89%,89%,70%
43.0,100002,DANMR01,Mer - Sottomonte OVEST,Oidium,23%,24%,15%,9%,11%,21%,28%
43.0,100002,DANMR01,Mer - Sottomonte OVEST,Peronospora,77%,76%,85%,91%,89%,79%,72%
44.0,100017,DANCS04,Csv-Sottomonte,Oidium,40%,44%,37%,33%,37%,36%,40%
44.0,100017,DANCS04,Csv-Sottomonte,Peronospora,60%,56%,63%,67%,63%,64%,60%
44.0,100022,DANFR08,ToFr - 7,Oidium,40%,43%,27%,26%,32%,16%,28%
44.0,100022,DANFR08,ToFr - 7,Peronospora,60%,57%,73%,74%,68%,84%,72%
44.0,100024,DANFR07,ToFr - 4,Oidium,35%,40%,23%,24%,27%,29%,31%
44.0,100024,DANFR07,ToFr - 4,Peronospora,65%,60%,77%,76%,73%,71%,69%
44.0,100122,DANVER01,Verd-Clama,Oidium,34%,41%,28%,20%,22%,13%,33%
44.0,100122,DANVER01,Verd-Clama,Peronospora,66%,59%,72%,80%,78%,87%,67%
44.0,100237,DANSC04,Sch-Clama,Oidium,39%,38%,31%,35%,29%,34%,46%
44.0,100237,DANSC04,Sch-Clama,Peronospora,61%,62%,69%,65%,71%,66%,54%
44.0,100255,DANMR07,Mer-Clama,Oidium,31%,40%,30%,42%,42%,47%,35%
44.0,100255,DANMR07,Mer-Clama,Peronospora,69%,60%,70%,58%,58%,53%,65%
44.0,100258,DANFR09,ToFr-Clama,Oidium,35%,33%,32%,41%,37%,43%,38%
44.0,100258,DANFR09,ToFr-Clama,Peronospora,65%,67%,68%,59%,63%,57%,62%
44.0,100265,DANRB05,Rib-Clama,Oidium,37%,38%,40%,56%,53%,54%,42%
44.0,100265,DANRB05,Rib-Clama,Peronospora,63%,62%,60%,44%,47%,46%,58%
44.0,100270,DANSTO,Merlot storico -Clama,Oidium,34%,36%,30%,46%,35%,47%,33%
44.0,100270,DANSTO,Merlot storico -Clama,Peronospora,66%,64%,70%,54%,65%,53%,67%
44.0,100278,DANMR05,Mer-Macoring,Oidium,32%,29%,46%,48%,50%,50%,51%
44.0,100278,DANMR05,Mer-Macoring,Peronospora,68%,71%,54%,52%,50%,50%,49%
44.0,100280,DANMR06,Mer-ExGDC,Oidium,36%,34%,36%,50%,36%,46%,35%
44.0,100280,DANMR06,Mer-ExGDC,Peronospora,64%,66%,64%,50%,64%,54%,65%
44.0,100293,DANRF05,Ref-TesaGiovane,Oidium,30%,45%,44%,45%,39%,44%,42%
44.0,100293,DANRF05,Ref-TesaGiovane,Peronospora,70%,55%,56%,55%,61%,56%,58%
44.0,100300,DANRF06,Ref-TesaVecchio,Oidium,31%,42%,44%,46%,39%,43%,42%
44.0,100300,DANRF06,Ref-TesaVecchio,Peronospora,69%,58%,56%,54%,61%,57%,58%
44.0,100335,DANRF07,Ref-Azienda,Oidium,20%,21%,23%,25%,22%,25%,18%
44.0,100335,DANRF07,Ref-Azienda,Peronospora,80%,79%,77%,75%,78%,75%,82%
44.0,100372,DANMR08,Mer-7,Oidium,28%,33%,35%,38%,29%,30%,34%
44.0,100372,DANMR08,Mer-7,Peronospora,72%,67%,65%,62%,71%,70%,66%
44.0,100394,DANPB04,Pb-7,Oidium,20%,21%,23%,25%,22%,25%,18%
44.0,100394,DANPB04,Pb-7,Peronospora,80%,79%,77%,75%,78%,75%,82%
44.0,100435,ERMSV02,Sv-Barazut,Oidium,30%,33%,33%,36%,30%,30%,39%
44.0,100435,ERMSV02,Sv-Barazut,Peronospora,70%,67%,67%,64%,70%,70%,61%
44.0,100443,ERMSV03,Sv - Buttrio EO,Oidium,27%,23%,30%,28%,28%,41%,33%
44.0,100443,ERMSV03,Sv - Buttrio EO,Peronospora,73%,77%,70%,72%,72%,59%,67%
44.0,100564,ERMSV01,Sv-Bersane,Oidium,36%,33%,22%,27%,18%,17%,19%
44.0,100564,ERMSV01,Sv-Bersane,Peronospora,64%,67%,78%,73%,82%,83%,81%
44.0,100632,ERMSV09,Sv-Rocca,Oidium,34%,34%,42%,32%,35%,42%,38%
44.0,100632,ERMSV09,Sv-Rocca,Peronospora,66%,66%,58%,68%,65%,58%,62%
44.0,100669,ERMSV06,Sv-Cantina,Oidium,28%,34%,37%,33%,32%,34%,34%
44.0,100669,ERMSV06,Sv-Cantina,Peronospora,72%,66%,63%,67%,68%,66%,66%
